Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
1,00:42:52.214896,00:42:53.792298,-1,-0.6914842190041952
1,00:42:52.214896,00:42:54.070226,-1,-2.1462637642592015
1,00:42:52.214896,00:42:54.247354,-1,-0.739846385668659
