Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
1,14:31:16.989280,14:31:24.962596,-1,-1.2076785287341636
1,14:31:16.989280,14:31:25.280953,-1,-2.3201836711683073
1,14:31:16.989280,14:31:25.567323,-1,-1.1633854876955525
