Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
1,00:28:21.302320,00:28:22.365317,1,0.841973627203572
1,00:28:21.302320,00:28:22.662829,-1,0.6649790279903698
1,00:28:21.302320,00:28:24.606629,-1,-1.034380826924006
1,00:28:21.302320,00:28:29.740987,-1,-3.1519070050559774
