Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
3,11:32:58.391556,11:33:00.764075,1,1.0
3,11:32:58.391556,11:33:01.364952,-1,1.0
