Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
1,20:40:25.948828,20:40:28.991056,-1,-1.176328732010404
1,20:40:25.948828,20:40:29.383124,1,-2.2413577473998587
1,20:40:25.948828,20:40:35.744697,1,-3.9899986042183557
1,20:40:25.948828,20:40:35.967108,-1,-4.137721981544671
1,20:40:25.948828,20:40:36.223837,-1,-4.147191001983997
1,20:40:25.948828,20:40:36.515937,-1,-2.2670215053414493
