Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
1,23:53:35.815748,23:53:38.681233,-1,-1.3332759934930039
1,23:53:35.815748,23:53:39.004797,-1,-0.9018647412954681
1,23:53:35.815748,23:53:39.309349,-1,2.710076541175181
